(1.4250000715255737, 0.125, -0.125)
(1.4250000715255737, 0.17499999701976776, -0.125)
(1.5750000476837158, 0.125, -0.125)
(1.5750000476837158, 0.17499999701976776, -0.125)
(1.225000023841858, 0.22500000894069672, -0.125)
(1.274999976158142, 0.22500000894069672, -0.125)
(1.225000023841858, 0.2750000059604645, -0.125)
(1.274999976158142, 0.2750000059604645, -0.125)
(1.274999976158142, 0.32500001788139343, -0.125)
(1.274999976158142, 0.375, -0.125)
(1.4250000715255737, 0.22500000894069672, -0.125)
(1.4250000715255737, 0.2750000059604645, -0.125)
(1.5750000476837158, 0.22500000894069672, -0.125)
(1.5750000476837158, 0.2750000059604645, -0.125)
(1.4250000715255737, 0.32500001788139343, -0.125)
(1.4250000715255737, 0.375, -0.125)
(1.5750000476837158, 0.32500001788139343, -0.125)
(1.5750000476837158, 0.375, -0.125)
(0.824999988079071, 0.42500001192092896, -0.125)
(0.875, 0.42500001192092896, -0.125)
(0.824999988079071, 0.4749999940395355, -0.125)
(0.875, 0.4749999940395355, -0.125)
(0.925000011920929, 0.42500001192092896, -0.125)
(0.9750000238418579, 0.42500001192092896, -0.125)
(0.925000011920929, 0.4749999940395355, -0.125)
(0.9750000238418579, 0.4749999940395355, -0.125)
(0.824999988079071, 0.5250000357627869, -0.125)
(0.875, 0.5250000357627869, -0.125)
(0.824999988079071, 0.574999988079071, -0.125)
(0.875, 0.574999988079071, -0.125)
(0.925000011920929, 0.5250000357627869, -0.125)
(0.9750000238418579, 0.5250000357627869, -0.125)
(0.925000011920929, 0.574999988079071, -0.125)
(0.9750000238418579, 0.574999988079071, -0.125)
(1.024999976158142, 0.42500001192092896, -0.125)
(1.024999976158142, 0.4749999940395355, -0.125)
(1.125, 0.42500001192092896, -0.125)
(1.1750000715255737, 0.42500001192092896, -0.125)
(1.125, 0.4749999940395355, -0.125)
(1.1750000715255737, 0.4749999940395355, -0.125)
(1.024999976158142, 0.5250000357627869, -0.125)
(1.024999976158142, 0.574999988079071, -0.125)
(1.125, 0.5250000357627869, -0.125)
(1.1750000715255737, 0.5250000357627869, -0.125)
(1.125, 0.574999988079071, -0.125)
(1.1750000715255737, 0.574999988079071, -0.125)
(0.824999988079071, 0.625, -0.125)
(0.875, 0.625, -0.125)
(0.925000011920929, 0.625, -0.125)
(0.9750000238418579, 0.625, -0.125)
(0.925000011920929, 0.675000011920929, -0.125)
(0.9750000238418579, 0.675000011920929, -0.125)
(0.9750000238418579, 0.7250000238418579, -0.125)
(1.024999976158142, 0.625, -0.125)
(1.024999976158142, 0.675000011920929, -0.125)
(1.125, 0.625, -0.125)
(1.1750000715255737, 0.625, -0.125)
(1.125, 0.675000011920929, -0.125)
(1.1750000715255737, 0.675000011920929, -0.125)
(1.024999976158142, 0.7250000238418579, -0.125)
(1.024999976158142, 0.7750000357627869, -0.125)
(1.125, 0.7250000238418579, -0.125)
(1.1750000715255737, 0.7250000238418579, -0.125)
(1.125, 0.7750000357627869, -0.125)
(1.1750000715255737, 0.7750000357627869, -0.125)
(1.274999976158142, 0.42500001192092896, -0.125)
(1.274999976158142, 0.4749999940395355, -0.125)
(1.274999976158142, 0.5250000357627869, -0.125)
(1.274999976158142, 0.574999988079071, -0.125)
(1.4250000715255737, 0.42500001192092896, -0.125)
(1.4250000715255737, 0.4749999940395355, -0.125)
(1.5750000476837158, 0.42500001192092896, -0.125)
(1.5750000476837158, 0.4749999940395355, -0.125)
(1.4250000715255737, 0.5250000357627869, -0.125)
(1.4250000715255737, 0.574999988079071, -0.125)
(1.5750000476837158, 0.5250000357627869, -0.125)
(1.5750000476837158, 0.574999988079071, -0.125)
(1.274999976158142, 0.625, -0.125)
(1.274999976158142, 0.675000011920929, -0.125)
(1.274999976158142, 0.7250000238418579, -0.125)
(1.274999976158142, 0.7750000357627869, -0.125)
(1.4250000715255737, 0.625, -0.125)
(1.4250000715255737, 0.675000011920929, -0.125)
(1.5750000476837158, 0.625, -0.125)
(1.5750000476837158, 0.675000011920929, -0.125)
(1.4250000715255737, 0.7250000238418579, -0.125)
(1.4250000715255737, 0.7750000357627869, -0.125)
(1.5750000476837158, 0.7250000238418579, -0.125)
(1.5750000476837158, 0.7750000357627869, -0.125)
(1.125, 0.824999988079071, -0.125)
(1.1750000715255737, 0.824999988079071, -0.125)
(1.1750000715255737, 0.875, -0.125)
(1.274999976158142, 0.824999988079071, -0.125)
(1.274999976158142, 0.875, -0.125)
(1.274999976158142, 0.925000011920929, -0.125)
(1.4250000715255737, 0.824999988079071, -0.125)
(1.4250000715255737, 0.875, -0.125)
(1.5750000476837158, 0.824999988079071, -0.125)
(1.524999976158142, 0.875, -0.125)
(1.4250000715255737, 0.925000011920929, -0.125)
(1.4250000715255737, 0.9750000238418579, -0.125)
(1.524999976158142, 0.925000011920929, -0.125)
(1.524999976158142, 0.9750000238418579, -0.125)
(1.4250000715255737, 1.024999976158142, -0.125)
(1.524999976158142, 1.024999976158142, -0.125)
(1.524999976158142, 1.0750000476837158, -0.125)
(1.524999976158142, 1.125, -0.125)
(1.725000023841858, 0.02500000037252903, -0.125)
(1.725000023841858, 0.07500000298023224, -0.125)
(1.725000023841858, 0.125, -0.125)
(1.725000023841858, 0.17499999701976776, -0.125)
(1.9250000715255737, 0.02500000037252903, -0.125)
(1.9250000715255737, 0.07500000298023224, -0.125)
(1.9250000715255737, 0.125, -0.125)
(1.9250000715255737, 0.17499999701976776, -0.125)
(1.725000023841858, 0.22500000894069672, -0.125)
(1.725000023841858, 0.2750000059604645, -0.125)
(1.725000023841858, 0.32500001788139343, -0.125)
(1.725000023841858, 0.375, -0.125)
(1.9250000715255737, 0.22500000894069672, -0.125)
(1.9250000715255737, 0.2750000059604645, -0.125)
(1.9250000715255737, 0.32500001788139343, -0.125)
(1.9250000715255737, 0.375, -0.125)
(2.2250001430511475, 0.02500000037252903, -0.125)
(2.2250001430511475, 0.07500000298023224, -0.125)
(2.2250001430511475, 0.125, -0.125)
(2.2250001430511475, 0.17499999701976776, -0.125)
(2.2250001430511475, 0.22500000894069672, -0.125)
(2.2250001430511475, 0.2750000059604645, -0.125)
(2.2250001430511475, 0.32500001788139343, -0.125)
(2.2250001430511475, 0.375, -0.125)
(1.725000023841858, 0.42500001192092896, -0.125)
(1.725000023841858, 0.4749999940395355, -0.125)
(1.725000023841858, 0.5250000357627869, -0.125)
(1.725000023841858, 0.574999988079071, -0.125)
(1.9250000715255737, 0.42500001192092896, -0.125)
(1.9250000715255737, 0.4749999940395355, -0.125)
(1.9250000715255737, 0.5250000357627869, -0.125)
(1.9250000715255737, 0.574999988079071, -0.125)
(1.725000023841858, 0.625, -0.125)
(1.725000023841858, 0.675000011920929, -0.125)
(1.725000023841858, 0.7250000238418579, -0.125)
(1.725000023841858, 0.7750000357627869, -0.125)
(1.9250000715255737, 0.625, -0.125)
(1.9250000715255737, 0.675000011920929, -0.125)
(1.9250000715255737, 0.7250000238418579, -0.125)
(1.9250000715255737, 0.7750000357627869, -0.125)
(2.2250001430511475, 0.42500001192092896, -0.125)
(2.2250001430511475, 0.4749999940395355, -0.125)
(2.2250001430511475, 0.5250000357627869, -0.125)
(2.2250001430511475, 0.574999988079071, -0.125)
(2.2250001430511475, 0.625, -0.125)
(2.2250001430511475, 0.675000011920929, -0.125)
(2.2250001430511475, 0.7250000238418579, -0.125)
(2.2250001430511475, 0.7750000357627869, -0.125)
(2.575000047683716, 0.02500000037252903, -0.125)
(2.575000047683716, 0.07500000298023224, -0.125)
(2.575000047683716, 0.125, -0.125)
(2.575000047683716, 0.17499999701976776, -0.125)
(2.575000047683716, 0.22500000894069672, -0.125)
(2.575000047683716, 0.2750000059604645, -0.125)
(2.575000047683716, 0.32500001788139343, -0.125)
(2.575000047683716, 0.375, -0.125)
(3.075000047683716, 0.02500000037252903, -0.125)
(3.075000047683716, 0.07500000298023224, -0.125)
(3.075000047683716, 0.125, -0.125)
(3.075000047683716, 0.17499999701976776, -0.125)
(3.075000047683716, 0.22500000894069672, -0.125)
(3.075000047683716, 0.32500001788139343, -0.125)
(2.575000047683716, 0.42500001192092896, -0.125)
(2.575000047683716, 0.4749999940395355, -0.125)
(2.575000047683716, 0.5250000357627869, -0.125)
(2.575000047683716, 0.574999988079071, -0.125)
(2.575000047683716, 0.625, -0.125)
(2.575000047683716, 0.675000011920929, -0.125)
(2.575000047683716, 0.7250000238418579, -0.125)
(2.575000047683716, 0.7750000357627869, -0.125)
(3.075000047683716, 0.42500001192092896, -0.125)
(3.075000047683716, 0.4749999940395355, -0.125)
(3.075000047683716, 0.5250000357627869, -0.125)
(3.075000047683716, 0.574999988079071, -0.125)
(3.075000047683716, 0.625, -0.125)
(3.075000047683716, 0.675000011920929, -0.125)
(3.075000047683716, 0.7250000238418579, -0.125)
(3.075000047683716, 0.7750000357627869, -0.125)
(1.725000023841858, 0.824999988079071, -0.125)
(1.725000023841858, 0.875, -0.125)
(1.725000023841858, 0.925000011920929, -0.125)
(1.725000023841858, 0.9750000238418579, -0.125)
(1.9250000715255737, 0.824999988079071, -0.125)
(1.9250000715255737, 0.875, -0.125)
(1.9250000715255737, 0.925000011920929, -0.125)
(1.9250000715255737, 0.9750000238418579, -0.125)
(1.725000023841858, 1.024999976158142, -0.125)
(1.725000023841858, 1.0750000476837158, -0.125)
(1.725000023841858, 1.125, -0.125)
(1.725000023841858, 1.1750000715255737, -0.125)
(1.9250000715255737, 1.024999976158142, -0.125)
(1.9250000715255737, 1.0750000476837158, -0.125)
(1.9250000715255737, 1.125, -0.125)
(1.9250000715255737, 1.1750000715255737, -0.125)
(2.2250001430511475, 0.824999988079071, -0.125)
(2.2250001430511475, 0.875, -0.125)
(2.2250001430511475, 0.925000011920929, -0.125)
(2.2250001430511475, 0.9750000238418579, -0.125)
(2.174999952316284, 1.0750000476837158, -0.125)
(2.174999952316284, 1.125, -0.125)
(2.174999952316284, 1.1750000715255737, -0.125)
(2.2250001430511475, 1.024999976158142, -0.125)
(1.725000023841858, 1.225000023841858, -0.125)
(1.9250000715255737, 1.225000023841858, -0.125)
(1.9250000715255737, 1.274999976158142, -0.125)
(1.9250000715255737, 1.3250000476837158, -0.125)
(1.9250000715255737, 1.375, -0.125)
(2.174999952316284, 1.225000023841858, -0.125)
(2.174999952316284, 1.274999976158142, -0.125)
(2.174999952316284, 1.3250000476837158, -0.125)
(2.174999952316284, 1.375, -0.125)
(2.174999952316284, 1.4250000715255737, -0.125)
(2.174999952316284, 1.475000023841858, -0.125)
(2.174999952316284, 1.524999976158142, -0.125)
(2.174999952316284, 1.5750000476837158, -0.125)
(2.575000047683716, 0.824999988079071, -0.125)
(2.575000047683716, 0.875, -0.125)
(2.575000047683716, 0.925000011920929, -0.125)
(2.575000047683716, 0.9750000238418579, -0.125)
(2.575000047683716, 1.024999976158142, -0.125)
(2.575000047683716, 1.0750000476837158, -0.125)
(2.575000047683716, 1.125, -0.125)
(2.575000047683716, 1.1750000715255737, -0.125)
(3.075000047683716, 0.9750000238418579, -0.125)
(3.075000047683716, 1.024999976158142, -0.125)
(3.075000047683716, 1.0750000476837158, -0.125)
(3.075000047683716, 1.125, -0.125)
(3.075000047683716, 1.1750000715255737, -0.125)
(2.575000047683716, 1.225000023841858, -0.125)
(2.575000047683716, 1.274999976158142, -0.125)
(2.575000047683716, 1.3250000476837158, -0.125)
(2.575000047683716, 1.375, -0.125)
(2.575000047683716, 1.4250000715255737, -0.125)
(2.575000047683716, 1.475000023841858, -0.125)
(2.575000047683716, 1.524999976158142, -0.125)
(2.575000047683716, 1.5750000476837158, -0.125)
(3.075000047683716, 1.225000023841858, -0.125)
(3.075000047683716, 1.274999976158142, -0.125)
(3.075000047683716, 1.3250000476837158, -0.125)
(3.075000047683716, 1.375, -0.125)
(3.075000047683716, 1.4250000715255737, -0.125)
(3.075000047683716, 1.475000023841858, -0.125)
(3.0250000953674316, 1.524999976158142, -0.125)
(3.0250000953674316, 1.5750000476837158, -0.125)
(2.5250000953674316, 1.625, -0.125)
(2.5250000953674316, 1.6750000715255737, -0.125)
(2.5250000953674316, 1.725000023841858, -0.125)
(2.5250000953674316, 1.774999976158142, -0.125)
(3.0250000953674316, 1.625, -0.125)
(3.0250000953674316, 1.6750000715255737, -0.125)
(3.0250000953674316, 1.725000023841858, -0.125)
(3.0250000953674316, 1.774999976158142, -0.125)
(3.0250000953674316, 1.8250000476837158, -0.125)
(3.0250000953674316, 1.875, -0.125)
(3.0250000953674316, 1.9250000715255737, -0.125)
(3.0250000953674316, 1.975000023841858, -0.125)
(3.0250000953674316, 2.0250000953674316, -0.125)
(3.0250000953674316, 2.075000047683716, -0.125)
(3.0250000953674316, 2.125, -0.125)
(3.825000047683716, 0.02500000037252903, -0.125)
(3.825000047683716, 0.07500000298023224, -0.125)
(3.825000047683716, 0.125, -0.125)
(3.825000047683716, 0.17499999701976776, -0.125)
(3.825000047683716, 0.22500000894069672, -0.125)
(3.825000047683716, 0.2750000059604645, -0.125)
(3.825000047683716, 0.32500001788139343, -0.125)
(3.825000047683716, 0.375, -0.125)
(3.825000047683716, 0.42500001192092896, -0.125)
(3.825000047683716, 0.4749999940395355, -0.125)
(3.825000047683716, 0.5250000357627869, -0.125)
(3.825000047683716, 0.574999988079071, -0.125)
(3.825000047683716, 0.625, -0.125)
(3.825000047683716, 0.675000011920929, -0.125)
(3.825000047683716, 0.7250000238418579, -0.125)
(3.825000047683716, 0.7750000357627869, -0.125)
(3.825000047683716, 0.7750000357627869, -0.07500000298023224)
(3.825000047683716, 0.7750000357627869, -0.02500000037252903)
(3.575000047683716, 1.024999976158142, -0.125)
(3.5250000953674316, 1.0750000476837158, -0.125)
(3.575000047683716, 1.0750000476837158, -0.125)
(3.4750001430511475, 1.125, -0.125)
(3.424999952316284, 1.1750000715255737, -0.125)
(3.575000047683716, 1.024999976158142, -0.07500000298023224)
(3.5250000953674316, 1.0750000476837158, -0.07500000298023224)
(3.575000047683716, 1.0750000476837158, -0.07500000298023224)
(3.575000047683716, 1.024999976158142, -0.02500000037252903)
(3.5250000953674316, 1.0750000476837158, -0.02500000037252903)
(3.575000047683716, 1.0750000476837158, -0.02500000037252903)
(3.4750001430511475, 1.125, -0.07500000298023224)
(3.424999952316284, 1.1750000715255737, -0.07500000298023224)
(3.4750001430511475, 1.125, -0.02500000037252903)
(3.424999952316284, 1.1750000715255737, -0.02500000037252903)
(3.7750000953674316, 0.875, -0.125)
(3.625, 0.9750000238418579, -0.125)
(3.674999952316284, 0.9750000238418579, -0.125)
(3.7250001430511475, 0.925000011920929, -0.125)
(3.7750000953674316, 0.875, -0.07500000298023224)
(3.7750000953674316, 0.875, -0.02500000037252903)
(3.625, 0.9750000238418579, -0.07500000298023224)
(3.674999952316284, 0.9750000238418579, -0.07500000298023224)
(3.625, 0.9750000238418579, -0.02500000037252903)
(3.674999952316284, 0.9750000238418579, -0.02500000037252903)
(3.7250001430511475, 0.925000011920929, -0.07500000298023224)
(3.7250001430511475, 0.925000011920929, -0.02500000037252903)
(3.825000047683716, 0.824999988079071, -0.125)
(3.825000047683716, 0.824999988079071, -0.07500000298023224)
(3.825000047683716, 0.824999988079071, -0.02500000037252903)
(3.625, 1.024999976158142, -0.125)
(3.625, 1.024999976158142, -0.07500000298023224)
(3.625, 1.024999976158142, -0.02500000037252903)
(3.2750000953674316, 1.274999976158142, -0.125)
(3.325000047683716, 1.225000023841858, -0.125)
(3.375, 1.225000023841858, -0.125)
(3.325000047683716, 1.274999976158142, -0.125)
(3.2750000953674316, 1.3250000476837158, -0.125)
(3.2750000953674316, 1.274999976158142, -0.07500000298023224)
(3.2750000953674316, 1.274999976158142, -0.02500000037252903)
(3.325000047683716, 1.225000023841858, -0.07500000298023224)
(3.375, 1.225000023841858, -0.07500000298023224)
(3.325000047683716, 1.274999976158142, -0.07500000298023224)
(3.325000047683716, 1.225000023841858, -0.02500000037252903)
(3.375, 1.225000023841858, -0.02500000037252903)
(3.325000047683716, 1.274999976158142, -0.02500000037252903)
(3.2250001430511475, 1.3250000476837158, -0.07500000298023224)
(3.2750000953674316, 1.3250000476837158, -0.07500000298023224)
(3.2250001430511475, 1.375, -0.07500000298023224)
(3.2250001430511475, 1.3250000476837158, -0.02500000037252903)
(3.2750000953674316, 1.3250000476837158, -0.02500000037252903)
(3.2250001430511475, 1.375, -0.02500000037252903)
(3.7750000953674316, 1.625, -0.125)
(3.7750000953674316, 1.6750000715255737, -0.125)
(3.7750000953674316, 1.725000023841858, -0.125)
(3.7750000953674316, 1.774999976158142, -0.125)
(3.7750000953674316, 1.8250000476837158, -0.125)
(3.7750000953674316, 1.875, -0.125)
(3.7750000953674316, 1.9250000715255737, -0.125)
(3.7750000953674316, 1.975000023841858, -0.125)
(3.7750000953674316, 2.0250000953674316, -0.125)
(3.7750000953674316, 2.075000047683716, -0.125)
(3.7750000953674316, 2.125, -0.125)
(3.7750000953674316, 2.174999952316284, -0.125)
(3.7750000953674316, 2.2250001430511475, -0.125)
(3.7750000953674316, 2.2750000953674316, -0.125)
(3.7750000953674316, 2.325000047683716, -0.125)
(3.7750000953674316, 2.375, -0.125)
(3.7750000953674316, 2.424999952316284, -0.125)
(3.7750000953674316, 2.4750001430511475, -0.125)
(3.7750000953674316, 2.5250000953674316, -0.125)
(3.7750000953674316, 2.575000047683716, -0.125)
(3.7750000953674316, 2.625, -0.125)
(3.174999952316284, 1.225000023841858, 0.22500000894069672)
(3.125, 1.274999976158142, 0.22500000894069672)
(3.174999952316284, 1.274999976158142, 0.22500000894069672)
(3.174999952316284, 1.125, 0.9750000238418579)
(3.125, 1.1750000715255737, 0.9750000238418579)
(3.174999952316284, 1.1750000715255737, 0.9750000238418579)
(3.174999952316284, 1.125, 1.024999976158142)
(3.125, 1.1750000715255737, 1.024999976158142)
(3.075000047683716, 1.274999976158142, 0.9750000238418579)
(3.125, 1.225000023841858, 0.9750000238418579)
(3.125, 1.274999976158142, 0.9750000238418579)
(3.075000047683716, 1.3250000476837158, 0.9750000238418579)
(3.075000047683716, 1.375, 0.9750000238418579)
(3.125, 1.3250000476837158, 0.9750000238418579)
(3.125, 1.375, 0.9750000238418579)
(3.075000047683716, 1.4250000715255737, 0.9750000238418579)
(3.075000047683716, 1.475000023841858, 0.9750000238418579)
(3.125, 1.4250000715255737, 0.9750000238418579)
(3.125, 1.475000023841858, 0.9750000238418579)
(3.075000047683716, 1.524999976158142, 0.9750000238418579)
(3.075000047683716, 1.5750000476837158, 0.9750000238418579)
(3.125, 1.524999976158142, 0.9750000238418579)
(3.125, 1.5750000476837158, 0.9750000238418579)
(3.075000047683716, 1.274999976158142, 1.024999976158142)
(3.125, 1.225000023841858, 1.024999976158142)
(3.075000047683716, 1.3250000476837158, 1.024999976158142)
(3.075000047683716, 1.375, 1.024999976158142)
(3.075000047683716, 1.4250000715255737, 1.024999976158142)
(3.075000047683716, 1.475000023841858, 1.024999976158142)
(3.075000047683716, 1.5750000476837158, 1.024999976158142)
(3.125, 1.625, 0.9750000238418579)
(3.125, 1.6750000715255737, 0.9750000238418579)
(3.174999952316284, 1.6750000715255737, 0.9750000238418579)
(3.174999952316284, 1.725000023841858, 0.9750000238418579)
(3.125, 1.625, 1.024999976158142)
(3.125, 1.6750000715255737, 1.024999976158142)
(3.174999952316284, 1.6750000715255737, 1.024999976158142)
(3.174999952316284, 1.725000023841858, 1.024999976158142)
(3.825000047683716, 0.7750000357627869, 0.02500000037252903)
(3.825000047683716, 0.7750000357627869, 0.07500000298023224)
(3.875, 0.675000011920929, 0.17499999701976776)
(3.825000047683716, 0.7750000357627869, 0.125)
(3.875, 0.7250000238418579, 0.17499999701976776)
(3.825000047683716, 0.7750000357627869, 0.17499999701976776)
(3.875, 0.7750000357627869, 0.17499999701976776)
(3.674999952316284, 0.7750000357627869, 0.22500000894069672)
(3.7250001430511475, 0.7250000238418579, 0.22500000894069672)
(3.825000047683716, 0.7750000357627869, 0.22500000894069672)
(3.825000047683716, 0.7750000357627869, 0.2750000059604645)
(3.825000047683716, 0.7750000357627869, 0.32500001788139343)
(3.825000047683716, 0.7750000357627869, 0.375)
(3.825000047683716, 0.7750000357627869, 0.42500001192092896)
(3.825000047683716, 0.7750000357627869, 0.4749999940395355)
(3.825000047683716, 0.7750000357627869, 0.5250000357627869)
(3.825000047683716, 0.7750000357627869, 0.574999988079071)
(3.825000047683716, 0.7750000357627869, 0.625)
(3.825000047683716, 0.7750000357627869, 0.675000011920929)
(3.825000047683716, 0.7750000357627869, 0.7250000238418579)
(3.825000047683716, 0.7750000357627869, 0.7750000357627869)
(3.575000047683716, 0.875, 0.17499999701976776)
(3.4750001430511475, 0.925000011920929, 0.17499999701976776)
(3.424999952316284, 0.9750000238418579, 0.17499999701976776)
(3.4750001430511475, 0.9750000238418579, 0.17499999701976776)
(3.5250000953674316, 0.925000011920929, 0.17499999701976776)
(3.375, 1.024999976158142, 0.17499999701976776)
(3.325000047683716, 1.0750000476837158, 0.17499999701976776)
(3.375, 1.0750000476837158, 0.17499999701976776)
(3.2750000953674316, 1.125, 0.17499999701976776)
(3.2250001430511475, 1.1750000715255737, 0.17499999701976776)
(3.2750000953674316, 1.1750000715255737, 0.17499999701976776)
(3.575000047683716, 1.024999976158142, 0.02500000037252903)
(3.5250000953674316, 1.0750000476837158, 0.02500000037252903)
(3.575000047683716, 1.0750000476837158, 0.02500000037252903)
(3.575000047683716, 1.024999976158142, 0.07500000298023224)
(3.5250000953674316, 1.0750000476837158, 0.07500000298023224)
(3.575000047683716, 1.0750000476837158, 0.07500000298023224)
(3.4750001430511475, 1.125, 0.02500000037252903)
(3.424999952316284, 1.1750000715255737, 0.02500000037252903)
(3.4750001430511475, 1.125, 0.07500000298023224)
(3.424999952316284, 1.1750000715255737, 0.07500000298023224)
(3.424999952316284, 1.024999976158142, 0.17499999701976776)
(3.575000047683716, 1.024999976158142, 0.125)
(3.5250000953674316, 1.0750000476837158, 0.125)
(3.575000047683716, 1.0750000476837158, 0.125)
(3.575000047683716, 1.024999976158142, 0.17499999701976776)
(3.5250000953674316, 1.0750000476837158, 0.17499999701976776)
(3.575000047683716, 1.0750000476837158, 0.17499999701976776)
(3.4750001430511475, 1.125, 0.125)
(3.424999952316284, 1.1750000715255737, 0.125)
(3.4750001430511475, 1.125, 0.17499999701976776)
(3.424999952316284, 1.1750000715255737, 0.17499999701976776)
(3.575000047683716, 1.024999976158142, 0.22500000894069672)
(3.5250000953674316, 1.0750000476837158, 0.22500000894069672)
(3.575000047683716, 1.0750000476837158, 0.22500000894069672)
(3.575000047683716, 1.024999976158142, 0.2750000059604645)
(3.5250000953674316, 1.0750000476837158, 0.2750000059604645)
(3.575000047683716, 1.0750000476837158, 0.2750000059604645)
(3.4750001430511475, 1.125, 0.22500000894069672)
(3.424999952316284, 1.1750000715255737, 0.22500000894069672)
(3.4750001430511475, 1.125, 0.2750000059604645)
(3.424999952316284, 1.1750000715255737, 0.2750000059604645)
(3.575000047683716, 1.024999976158142, 0.32500001788139343)
(3.5250000953674316, 1.0750000476837158, 0.32500001788139343)
(3.575000047683716, 1.0750000476837158, 0.32500001788139343)
(3.575000047683716, 1.024999976158142, 0.375)
(3.5250000953674316, 1.0750000476837158, 0.375)
(3.575000047683716, 1.0750000476837158, 0.375)
(3.4750001430511475, 1.125, 0.32500001788139343)
(3.424999952316284, 1.1750000715255737, 0.32500001788139343)
(3.4750001430511475, 1.125, 0.375)
(3.424999952316284, 1.1750000715255737, 0.375)
(3.7750000953674316, 0.875, 0.02500000037252903)
(3.7750000953674316, 0.875, 0.07500000298023224)
(3.625, 0.9750000238418579, 0.02500000037252903)
(3.674999952316284, 0.9750000238418579, 0.02500000037252903)
(3.625, 0.9750000238418579, 0.07500000298023224)
(3.674999952316284, 0.9750000238418579, 0.07500000298023224)
(3.7250001430511475, 0.925000011920929, 0.02500000037252903)
(3.7250001430511475, 0.925000011920929, 0.07500000298023224)
(3.625, 0.824999988079071, 0.17499999701976776)
(3.7750000953674316, 0.875, 0.125)
(3.7750000953674316, 0.875, 0.17499999701976776)
(3.625, 0.9750000238418579, 0.125)
(3.674999952316284, 0.9750000238418579, 0.125)
(3.625, 0.9750000238418579, 0.17499999701976776)
(3.674999952316284, 0.9750000238418579, 0.17499999701976776)
(3.7250001430511475, 0.925000011920929, 0.125)
(3.7250001430511475, 0.925000011920929, 0.17499999701976776)
(3.825000047683716, 0.824999988079071, 0.02500000037252903)
(3.825000047683716, 0.824999988079071, 0.07500000298023224)
(3.825000047683716, 0.824999988079071, 0.125)
(3.825000047683716, 0.824999988079071, 0.17499999701976776)
(3.625, 1.024999976158142, 0.02500000037252903)
(3.625, 1.024999976158142, 0.07500000298023224)
(3.625, 1.024999976158142, 0.125)
(3.625, 1.024999976158142, 0.17499999701976776)
(3.625, 0.824999988079071, 0.22500000894069672)
(3.7750000953674316, 0.875, 0.22500000894069672)
(3.7750000953674316, 0.875, 0.2750000059604645)
(3.625, 0.9750000238418579, 0.22500000894069672)
(3.674999952316284, 0.9750000238418579, 0.22500000894069672)
(3.625, 0.9750000238418579, 0.2750000059604645)
(3.674999952316284, 0.9750000238418579, 0.2750000059604645)
(3.7250001430511475, 0.925000011920929, 0.22500000894069672)
(3.7250001430511475, 0.925000011920929, 0.2750000059604645)
(3.7750000953674316, 0.875, 0.32500001788139343)
(3.7750000953674316, 0.875, 0.375)
(3.625, 0.9750000238418579, 0.32500001788139343)
(3.674999952316284, 0.9750000238418579, 0.32500001788139343)
(3.625, 0.9750000238418579, 0.375)
(3.674999952316284, 0.9750000238418579, 0.375)
(3.7250001430511475, 0.925000011920929, 0.32500001788139343)
(3.7250001430511475, 0.925000011920929, 0.375)
(3.825000047683716, 0.824999988079071, 0.22500000894069672)
(3.825000047683716, 0.824999988079071, 0.2750000059604645)
(3.825000047683716, 0.824999988079071, 0.32500001788139343)
(3.825000047683716, 0.824999988079071, 0.375)
(3.625, 1.024999976158142, 0.22500000894069672)
(3.625, 1.024999976158142, 0.2750000059604645)
(3.625, 1.024999976158142, 0.32500001788139343)
(3.625, 1.024999976158142, 0.375)
(3.2750000953674316, 1.274999976158142, 0.02500000037252903)
(3.2750000953674316, 1.274999976158142, 0.07500000298023224)
(3.325000047683716, 1.225000023841858, 0.02500000037252903)
(3.375, 1.225000023841858, 0.02500000037252903)
(3.325000047683716, 1.274999976158142, 0.02500000037252903)
(3.325000047683716, 1.225000023841858, 0.07500000298023224)
(3.375, 1.225000023841858, 0.07500000298023224)
(3.325000047683716, 1.274999976158142, 0.07500000298023224)
(3.2250001430511475, 1.3250000476837158, 0.02500000037252903)
(3.2750000953674316, 1.3250000476837158, 0.02500000037252903)
(3.2250001430511475, 1.375, 0.02500000037252903)
(3.2250001430511475, 1.3250000476837158, 0.07500000298023224)
(3.2750000953674316, 1.3250000476837158, 0.07500000298023224)
(3.2250001430511475, 1.375, 0.07500000298023224)
(3.2750000953674316, 1.274999976158142, 0.125)
(3.2250001430511475, 1.225000023841858, 0.17499999701976776)
(3.2250001430511475, 1.274999976158142, 0.17499999701976776)
(3.2750000953674316, 1.274999976158142, 0.17499999701976776)
(3.325000047683716, 1.225000023841858, 0.125)
(3.375, 1.225000023841858, 0.125)
(3.325000047683716, 1.274999976158142, 0.125)
(3.325000047683716, 1.225000023841858, 0.17499999701976776)
(3.375, 1.225000023841858, 0.17499999701976776)
(3.325000047683716, 1.274999976158142, 0.17499999701976776)
(3.2250001430511475, 1.3250000476837158, 0.125)
(3.2750000953674316, 1.3250000476837158, 0.125)
(3.2250001430511475, 1.375, 0.125)
(3.2250001430511475, 1.3250000476837158, 0.17499999701976776)
(3.2750000953674316, 1.3250000476837158, 0.17499999701976776)
(3.2250001430511475, 1.375, 0.17499999701976776)
(3.2750000953674316, 1.274999976158142, 0.22500000894069672)
